phrase_id,category,subcategory,canonical_text,tts_text,key_terms,difficulty
CLIN3_00125,Arritmias,Ritmo y frecuencia,taquicardia supraventricular con frecuencia ventricular de 80 lpm.,taquicardia supraventricular con frecuencia ventricular de ochenta latidos por minuto.,taquicardia supraventricular|frecuencia ventricular,hard
CLIN3_00126,Arritmias,Ritmo y frecuencia,taquicardia supraventricular con frecuencia ventricular de 120 lpm.,taquicardia supraventricular con frecuencia ventricular de ciento veinte latidos por minuto.,taquicardia supraventricular|frecuencia ventricular,hard
CLIN3_00127,Arritmias,Ritmo y frecuencia,taquicardia supraventricular con frecuencia ventricular de 150 lpm.,taquicardia supraventricular con frecuencia ventricular de ciento cincuenta latidos por minuto.,taquicardia supraventricular|frecuencia ventricular,hard
CLIN3_00128,Arritmias,Ritmo y frecuencia,taquicardia supraventricular con frecuencia ventricular de 180 lpm.,taquicardia supraventricular con frecuencia ventricular de ciento ochenta latidos por minuto.,taquicardia supraventricular|frecuencia ventricular,hard
CLIN3_00129,Arritmias,Ritmo y frecuencia,taquicardia ventricular monomórfica con frecuencia ventricular de 35 lpm.,taquicardia ventricular monomórfica con frecuencia ventricular de treinta y cinco latidos por minuto.,taquicardia ventricular monomórfica|frecuencia ventricular,hard
CLIN3_00130,Arritmias,Ritmo y frecuencia,taquicardia ventricular monomórfica con frecuencia ventricular de 45 lpm.,taquicardia ventricular monomórfica con frecuencia ventricular de cuarenta y cinco latidos por minuto.,taquicardia ventricular monomórfica|frecuencia ventricular,hard
CLIN3_00131,Arritmias,Ritmo y frecuencia,taquicardia ventricular monomórfica con frecuencia ventricular de 80 lpm.,taquicardia ventricular monomórfica con frecuencia ventricular de ochenta latidos por minuto.,taquicardia ventricular monomórfica|frecuencia ventricular,hard
CLIN3_00132,Arritmias,Ritmo y frecuencia,taquicardia ventricular monomórfica con frecuencia ventricular de 120 lpm.,taquicardia ventricular monomórfica con frecuencia ventricular de ciento veinte latidos por minuto.,taquicardia ventricular monomórfica|frecuencia ventricular,hard
CLIN3_00133,Arritmias,Ritmo y frecuencia,taquicardia ventricular monomórfica con frecuencia ventricular de 150 lpm.,taquicardia ventricular monomórfica con frecuencia ventricular de ciento cincuenta latidos por minuto.,taquicardia ventricular monomórfica|frecuencia ventricular,hard
CLIN3_00134,Arritmias,Ritmo y frecuencia,taquicardia ventricular monomórfica con frecuencia ventricular de 180 lpm.,taquicardia ventricular monomórfica con frecuencia ventricular de ciento ochenta latidos por minuto.,taquicardia ventricular monomórfica|frecuencia ventricular,hard
CLIN3_00135,Arritmias,Ritmo y frecuencia,taquicardia ventricular polimórfica con frecuencia ventricular de 35 lpm.,taquicardia ventricular polimórfica con frecuencia ventricular de treinta y cinco latidos por minuto.,taquicardia ventricular polimórfica|frecuencia ventricular,hard
CLIN3_00136,Arritmias,Ritmo y frecuencia,taquicardia ventricular polimórfica con frecuencia ventricular de 45 lpm.,taquicardia ventricular polimórfica con frecuencia ventricular de cuarenta y cinco latidos por minuto.,taquicardia ventricular polimórfica|frecuencia ventricular,hard
CLIN3_00137,Arritmias,Ritmo y frecuencia,taquicardia ventricular polimórfica con frecuencia ventricular de 80 lpm.,taquicardia ventricular polimórfica con frecuencia ventricular de ochenta latidos por minuto.,taquicardia ventricular polimórfica|frecuencia ventricular,hard
CLIN3_00138,Arritmias,Ritmo y frecuencia,taquicardia ventricular polimórfica con frecuencia ventricular de 120 lpm.,taquicardia ventricular polimórfica con frecuencia ventricular de ciento veinte latidos por minuto.,taquicardia ventricular polimórfica|frecuencia ventricular,hard
CLIN3_00139,Arritmias,Ritmo y frecuencia,taquicardia ventricular polimórfica con frecuencia ventricular de 150 lpm.,taquicardia ventricular polimórfica con frecuencia ventricular de ciento cincuenta latidos por minuto.,taquicardia ventricular polimórfica|frecuencia ventricular,hard
CLIN3_00140,Arritmias,Ritmo y frecuencia,taquicardia ventricular polimórfica con frecuencia ventricular de 180 lpm.,taquicardia ventricular polimórfica con frecuencia ventricular de ciento ochenta latidos por minuto.,taquicardia ventricular polimórfica|frecuencia ventricular,hard
CLIN3_00141,Arritmias,Ritmo y frecuencia,torsades de pointes con frecuencia ventricular de 35 lpm.,torsades de pointes con frecuencia ventricular de treinta y cinco latidos por minuto.,torsades de pointes|frecuencia ventricular,hard
CLIN3_00142,Arritmias,Ritmo y frecuencia,torsades de pointes con frecuencia ventricular de 45 lpm.,torsades de pointes con frecuencia ventricular de cuarenta y cinco latidos por minuto.,torsades de pointes|frecuencia ventricular,hard
CLIN3_00143,Arritmias,Ritmo y frecuencia,torsades de pointes con frecuencia ventricular de 80 lpm.,torsades de pointes con frecuencia ventricular de ochenta latidos por minuto.,torsades de pointes|frecuencia ventricular,hard
CLIN3_00144,Arritmias,Ritmo y frecuencia,torsades de pointes con frecuencia ventricular de 120 lpm.,torsades de pointes con frecuencia ventricular de ciento veinte latidos por minuto.,torsades de pointes|frecuencia ventricular,hard
CLIN3_00145,Arritmias,Ritmo y frecuencia,torsades de pointes con frecuencia ventricular de 150 lpm.,torsades de pointes con frecuencia ventricular de ciento cincuenta latidos por minuto.,torsades de pointes|frecuencia ventricular,hard
CLIN3_00146,Arritmias,Ritmo y frecuencia,torsades de pointes con frecuencia ventricular de 180 lpm.,torsades de pointes con frecuencia ventricular de ciento ochenta latidos por minuto.,torsades de pointes|frecuencia ventricular,hard
CLIN3_00147,Arritmias,Ritmo y frecuencia,fibrilación ventricular con frecuencia ventricular de 35 lpm.,fibrilación ventricular con frecuencia ventricular de treinta y cinco latidos por minuto.,fibrilación ventricular|frecuencia ventricular,hard
CLIN3_00148,Arritmias,Ritmo y frecuencia,fibrilación ventricular con frecuencia ventricular de 45 lpm.,fibrilación ventricular con frecuencia ventricular de cuarenta y cinco latidos por minuto.,fibrilación ventricular|frecuencia ventricular,hard
CLIN3_00149,Arritmias,Ritmo y frecuencia,fibrilación ventricular con frecuencia ventricular de 80 lpm.,fibrilación ventricular con frecuencia ventricular de ochenta latidos por minuto.,fibrilación ventricular|frecuencia ventricular,hard
CLIN3_00150,Arritmias,Ritmo y frecuencia,fibrilación ventricular con frecuencia ventricular de 120 lpm.,fibrilación ventricular con frecuencia ventricular de ciento veinte latidos por minuto.,fibrilación ventricular|frecuencia ventricular,hard
CLIN3_00151,Arritmias,Ritmo y frecuencia,fibrilación ventricular con frecuencia ventricular de 150 lpm.,fibrilación ventricular con frecuencia ventricular de ciento cincuenta latidos por minuto.,fibrilación ventricular|frecuencia ventricular,hard
CLIN3_00152,Arritmias,Ritmo y frecuencia,fibrilación ventricular con frecuencia ventricular de 180 lpm.,fibrilación ventricular con frecuencia ventricular de ciento ochenta latidos por minuto.,fibrilación ventricular|frecuencia ventricular,hard
CLIN3_00153,Arritmias,Ritmo y frecuencia,bradicardia sinusal con frecuencia ventricular de 35 lpm.,bradicardia sinusal con frecuencia ventricular de treinta y cinco latidos por minuto.,bradicardia sinusal|frecuencia ventricular,hard
CLIN3_00154,Arritmias,Ritmo y frecuencia,bradicardia sinusal con frecuencia ventricular de 45 lpm.,bradicardia sinusal con frecuencia ventricular de cuarenta y cinco latidos por minuto.,bradicardia sinusal|frecuencia ventricular,hard
CLIN3_00155,Arritmias,Ritmo y frecuencia,bradicardia sinusal con frecuencia ventricular de 80 lpm.,bradicardia sinusal con frecuencia ventricular de ochenta latidos por minuto.,bradicardia sinusal|frecuencia ventricular,hard
CLIN3_00156,Arritmias,Ritmo y frecuencia,bradicardia sinusal con frecuencia ventricular de 120 lpm.,bradicardia sinusal con frecuencia ventricular de ciento veinte latidos por minuto.,bradicardia sinusal|frecuencia ventricular,hard
CLIN3_00157,Arritmias,Ritmo y frecuencia,bradicardia sinusal con frecuencia ventricular de 150 lpm.,bradicardia sinusal con frecuencia ventricular de ciento cincuenta latidos por minuto.,bradicardia sinusal|frecuencia ventricular,hard
CLIN3_00158,Arritmias,Ritmo y frecuencia,bradicardia sinusal con frecuencia ventricular de 180 lpm.,bradicardia sinusal con frecuencia ventricular de ciento ochenta latidos por minuto.,bradicardia sinusal|frecuencia ventricular,hard
CLIN3_00159,Arritmias,Ritmo y frecuencia,bloqueo AV de segundo grado con frecuencia ventricular de 35 lpm.,bloqueo AV de segramosundo gramosrado con frecuencia ventricular de treinta y cinco latidos por minuto.,bloqueo AV de segundo grado|frecuencia ventricular,hard
CLIN3_00160,Arritmias,Ritmo y frecuencia,bloqueo AV de segundo grado con frecuencia ventricular de 45 lpm.,bloqueo AV de segramosundo gramosrado con frecuencia ventricular de cuarenta y cinco latidos por minuto.,bloqueo AV de segundo grado|frecuencia ventricular,hard
CLIN3_00161,Arritmias,Ritmo y frecuencia,bloqueo AV de segundo grado con frecuencia ventricular de 80 lpm.,bloqueo AV de segramosundo gramosrado con frecuencia ventricular de ochenta latidos por minuto.,bloqueo AV de segundo grado|frecuencia ventricular,hard
CLIN3_00162,Arritmias,Ritmo y frecuencia,bloqueo AV de segundo grado con frecuencia ventricular de 120 lpm.,bloqueo AV de segramosundo gramosrado con frecuencia ventricular de ciento veinte latidos por minuto.,bloqueo AV de segundo grado|frecuencia ventricular,hard
CLIN3_00163,Arritmias,Ritmo y frecuencia,bloqueo AV de segundo grado con frecuencia ventricular de 150 lpm.,bloqueo AV de segramosundo gramosrado con frecuencia ventricular de ciento cincuenta latidos por minuto.,bloqueo AV de segundo grado|frecuencia ventricular,hard
CLIN3_00164,Arritmias,Ritmo y frecuencia,bloqueo AV de segundo grado con frecuencia ventricular de 180 lpm.,bloqueo AV de segramosundo gramosrado con frecuencia ventricular de ciento ochenta latidos por minuto.,bloqueo AV de segundo grado|frecuencia ventricular,hard
CLIN3_00165,Arritmias,Ritmo y frecuencia,bloqueo AV completo con frecuencia ventricular de 35 lpm.,bloqueo AV completo con frecuencia ventricular de treinta y cinco latidos por minuto.,bloqueo AV completo|frecuencia ventricular,hard
CLIN3_00166,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 800 mL y balance neto -1500 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos ochocientos mililitros y balance neto menos mil quinientos mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00167,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 800 mL y balance neto -500 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos ochocientos mililitros y balance neto menos quinientos mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00168,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 800 mL y balance neto 500 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos ochocientos mililitros y balance neto quinientos mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00169,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 800 mL y balance neto 1500 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos ochocientos mililitros y balance neto mil quinientos mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00170,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 800 mL y balance neto 3000 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos ochocientos mililitros y balance neto tres mil mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00171,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 1500 mL y balance neto -1500 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos mil quinientos mililitros y balance neto menos mil quinientos mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00172,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 1500 mL y balance neto -500 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos mil quinientos mililitros y balance neto menos quinientos mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00173,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 1500 mL y balance neto 500 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos mil quinientos mililitros y balance neto quinientos mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00174,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 1500 mL y balance neto 1500 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos mil quinientos mililitros y balance neto mil quinientos mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00175,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 1500 mL y balance neto 3000 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos mil quinientos mililitros y balance neto tres mil mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00176,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 2500 mL y balance neto -1500 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos dos mil quinientos mililitros y balance neto menos mil quinientos mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00177,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 2500 mL y balance neto -500 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos dos mil quinientos mililitros y balance neto menos quinientos mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00178,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 2500 mL y balance neto 500 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos dos mil quinientos mililitros y balance neto quinientos mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00179,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 2500 mL y balance neto 1500 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos dos mil quinientos mililitros y balance neto mil quinientos mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00180,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 2500 mL y balance neto 3000 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos dos mil quinientos mililitros y balance neto tres mil mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00181,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 3500 mL y balance neto -1500 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos tres mil quinientos mililitros y balance neto menos mil quinientos mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00182,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 3500 mL y balance neto -500 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos tres mil quinientos mililitros y balance neto menos quinientos mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00183,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 3500 mL y balance neto 500 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos tres mil quinientos mililitros y balance neto quinientos mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00184,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 3500 mL y balance neto 1500 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos tres mil quinientos mililitros y balance neto mil quinientos mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00185,Balance hídrico,Ingresos y egresos,"Ingresos 1200 mL, egresos 3500 mL y balance neto 3000 mL en 24 horas.","Ingramosresos mil doscientos mililitros, egramosresos tres mil quinientos mililitros y balance neto tres mil mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
CLIN3_00186,Balance hídrico,Ingresos y egresos,"Ingresos 1800 mL, egresos 800 mL y balance neto -1500 mL en 24 horas.","Ingramosresos mil ochocientos mililitros, egramosresos ochocientos mililitros y balance neto menos mil quinientos mililitros en veinticuatro horas.",ingresos|egresos|balance neto,standard
