phrase_id,categoria,palabras_rotas,estado,canonical_text
CLIN3_01462,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 10 cmH2O, EPAP 5 cmH2O y FiO2 60%."
CLIN3_01463,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 10 cmH2O, EPAP 6 cmH2O y FiO2 30%."
CLIN3_01464,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 10 cmH2O, EPAP 6 cmH2O y FiO2 40%."
CLIN3_01465,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 10 cmH2O, EPAP 6 cmH2O y FiO2 50%."
CLIN3_01466,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 10 cmH2O, EPAP 6 cmH2O y FiO2 60%."
CLIN3_01467,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 10 cmH2O, EPAP 8 cmH2O y FiO2 30%."
CLIN3_01468,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 10 cmH2O, EPAP 8 cmH2O y FiO2 40%."
CLIN3_01469,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 10 cmH2O, EPAP 8 cmH2O y FiO2 50%."
CLIN3_01470,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 10 cmH2O, EPAP 8 cmH2O y FiO2 60%."
CLIN3_01471,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 10 cmH2O, EPAP 10 cmH2O y FiO2 30%."
CLIN3_01472,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 10 cmH2O, EPAP 10 cmH2O y FiO2 40%."
CLIN3_01473,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 10 cmH2O, EPAP 10 cmH2O y FiO2 50%."
CLIN3_01474,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 10 cmH2O, EPAP 10 cmH2O y FiO2 60%."
CLIN3_01475,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 12 cmH2O, EPAP 5 cmH2O y FiO2 30%."
CLIN3_01476,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 12 cmH2O, EPAP 5 cmH2O y FiO2 40%."
CLIN3_01477,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 12 cmH2O, EPAP 5 cmH2O y FiO2 50%."
CLIN3_01478,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 12 cmH2O, EPAP 5 cmH2O y FiO2 60%."
CLIN3_01479,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 12 cmH2O, EPAP 6 cmH2O y FiO2 30%."
CLIN3_01480,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 12 cmH2O, EPAP 6 cmH2O y FiO2 40%."
CLIN3_01481,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 12 cmH2O, EPAP 6 cmH2O y FiO2 50%."
CLIN3_01482,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 12 cmH2O, EPAP 6 cmH2O y FiO2 60%."
CLIN3_01483,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 12 cmH2O, EPAP 8 cmH2O y FiO2 30%."
CLIN3_01484,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 12 cmH2O, EPAP 8 cmH2O y FiO2 40%."
CLIN3_01485,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 12 cmH2O, EPAP 8 cmH2O y FiO2 50%."
CLIN3_01486,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 8 mmHg, CPP 50 mmHg y NPi 0.5."
CLIN3_01487,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 8 mmHg, CPP 50 mmHg y NPi 2.0."
CLIN3_01488,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 8 mmHg, CPP 50 mmHg y NPi 3.5."
CLIN3_01489,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 8 mmHg, CPP 50 mmHg y NPi 4.5."
CLIN3_01490,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 8 mmHg, CPP 60 mmHg y NPi 0.5."
CLIN3_01491,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 8 mmHg, CPP 60 mmHg y NPi 2.0."
CLIN3_01492,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 8 mmHg, CPP 60 mmHg y NPi 3.5."
CLIN3_01493,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 8 mmHg, CPP 60 mmHg y NPi 4.5."
CLIN3_01494,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 8 mmHg, CPP 70 mmHg y NPi 0.5."
CLIN3_01495,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 8 mmHg, CPP 70 mmHg y NPi 2.0."
CLIN3_01496,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 8 mmHg, CPP 70 mmHg y NPi 3.5."
CLIN3_01497,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 8 mmHg, CPP 70 mmHg y NPi 4.5."
CLIN3_01498,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 8 mmHg, CPP 80 mmHg y NPi 0.5."
CLIN3_01499,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 8 mmHg, CPP 80 mmHg y NPi 2.0."
CLIN3_01500,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 8 mmHg, CPP 80 mmHg y NPi 3.5."
CLIN3_01501,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 8 mmHg, CPP 80 mmHg y NPi 4.5."
CLIN3_01502,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 15 mmHg, CPP 50 mmHg y NPi 0.5."
CLIN3_01503,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 15 mmHg, CPP 50 mmHg y NPi 2.0."
CLIN3_01504,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 15 mmHg, CPP 50 mmHg y NPi 3.5."
CLIN3_01505,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 15 mmHg, CPP 50 mmHg y NPi 4.5."
CLIN3_01506,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 15 mmHg, CPP 60 mmHg y NPi 0.5."
CLIN3_01507,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 15 mmHg, CPP 60 mmHg y NPi 2.0."
CLIN3_01508,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 15 mmHg, CPP 60 mmHg y NPi 3.5."
CLIN3_01509,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 15 mmHg, CPP 60 mmHg y NPi 4.5."
CLIN3_01510,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 15 mmHg, CPP 70 mmHg y NPi 0.5."
CLIN3_01511,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 15 mmHg, CPP 70 mmHg y NPi 2.0."
CLIN3_01512,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 15 mmHg, CPP 70 mmHg y NPi 3.5."
CLIN3_01513,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 15 mmHg, CPP 70 mmHg y NPi 4.5."
CLIN3_01514,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 15 mmHg, CPP 80 mmHg y NPi 0.5."
CLIN3_01515,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 15 mmHg, CPP 80 mmHg y NPi 2.0."
CLIN3_01516,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 15 mmHg, CPP 80 mmHg y NPi 3.5."
CLIN3_01517,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 15 mmHg, CPP 80 mmHg y NPi 4.5."
CLIN3_01518,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 22 mmHg, CPP 50 mmHg y NPi 0.5."
CLIN3_01519,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 22 mmHg, CPP 50 mmHg y NPi 2.0."
CLIN3_01520,Neuro-UCI,gramose,REVISAR: gramose,"GCS 3, ICP 22 mmHg, CPP 50 mmHg y NPi 3.5."
CLIN3_01521,Neuro-UCI,agramosua,REPARADA,Neuro-UCI: EVD abierta a diez centímetros de agua.
CLIN3_01523,Neuro-UCI,gramose,REVISAR: gramose,Neuro-UCI: status epiléptico no convulsivo en EEG.
CLIN3_01524,Neuro-UCI,gramose,REVISAR: gramose,Neuro-UCI: burst suppression en EEG.
CLIN3_01539,Neuro-UCI,tusígramoseno,REPARADA,Neuro-UCI: reflejo tusígeno presente.
CLIN3_01541,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 20 mL/h, meta 1200 kcal/día y proteína 60 g/día."
CLIN3_01542,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 20 mL/h, meta 1200 kcal/día y proteína 80 g/día."
CLIN3_01543,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 20 mL/h, meta 1200 kcal/día y proteína 100 g/día."
CLIN3_01544,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 20 mL/h, meta 1200 kcal/día y proteína 120 g/día."
CLIN3_01545,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 20 mL/h, meta 1600 kcal/día y proteína 60 g/día."
CLIN3_01546,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 20 mL/h, meta 1600 kcal/día y proteína 80 g/día."
CLIN3_01547,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 20 mL/h, meta 1600 kcal/día y proteína 100 g/día."
CLIN3_01548,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 20 mL/h, meta 1600 kcal/día y proteína 120 g/día."
CLIN3_01549,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 20 mL/h, meta 2000 kcal/día y proteína 60 g/día."
CLIN3_01550,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 20 mL/h, meta 2000 kcal/día y proteína 80 g/día."
CLIN3_01551,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 20 mL/h, meta 2000 kcal/día y proteína 100 g/día."
CLIN3_01552,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 20 mL/h, meta 2000 kcal/día y proteína 120 g/día."
CLIN3_01553,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 20 mL/h, meta 2400 kcal/día y proteína 60 g/día."
CLIN3_01554,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 20 mL/h, meta 2400 kcal/día y proteína 80 g/día."
CLIN3_01555,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 20 mL/h, meta 2400 kcal/día y proteína 100 g/día."
CLIN3_01556,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 20 mL/h, meta 2400 kcal/día y proteína 120 g/día."
CLIN3_01557,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 40 mL/h, meta 1200 kcal/día y proteína 60 g/día."
CLIN3_01558,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 40 mL/h, meta 1200 kcal/día y proteína 80 g/día."
CLIN3_01559,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 40 mL/h, meta 1200 kcal/día y proteína 100 g/día."
CLIN3_01560,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 40 mL/h, meta 1200 kcal/día y proteína 120 g/día."
CLIN3_01561,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 40 mL/h, meta 1600 kcal/día y proteína 60 g/día."
CLIN3_01562,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 40 mL/h, meta 1600 kcal/día y proteína 80 g/día."
CLIN3_01563,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 40 mL/h, meta 1600 kcal/día y proteína 100 g/día."
CLIN3_01564,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 40 mL/h, meta 1600 kcal/día y proteína 120 g/día."
CLIN3_01565,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 40 mL/h, meta 2000 kcal/día y proteína 60 g/día."
CLIN3_01566,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 40 mL/h, meta 2000 kcal/día y proteína 80 g/día."
CLIN3_01567,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 40 mL/h, meta 2000 kcal/día y proteína 100 g/día."
CLIN3_01568,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 40 mL/h, meta 2000 kcal/día y proteína 120 g/día."
CLIN3_01569,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 40 mL/h, meta 2400 kcal/día y proteína 60 g/día."
CLIN3_01570,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 40 mL/h, meta 2400 kcal/día y proteína 80 g/día."
CLIN3_01571,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 40 mL/h, meta 2400 kcal/día y proteína 100 g/día."
CLIN3_01572,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 40 mL/h, meta 2400 kcal/día y proteína 120 g/día."
CLIN3_01573,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 60 mL/h, meta 1200 kcal/día y proteína 60 g/día."
CLIN3_01574,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 60 mL/h, meta 1200 kcal/día y proteína 80 g/día."
CLIN3_01575,Nutrición UCI,mililitros,REPARADA,"Nutrición enteral a 60 mL/h, meta 1200 kcal/día y proteína 100 g/día."
CLIN3_01577,Nutrición UCI,riesgramoso,REPARADA,Se documenta alto riesgo de síndrome de realimentación.
CLIN3_01579,Nutrición UCI,gramosastroparesia,REPARADA,Se documenta procinético por gastroparesia.
CLIN3_01580,Nutrición UCI,gramosástrico,REPARADA,Se documenta residuo gástrico elevado.
CLIN3_01584,Nutrición UCI,negramosativo nitrogramosenado,REPARADA,Se documenta balance nitrogenado negativo.
CLIN3_01586,Nutrición UCI,hipomagramosnesemia,REPARADA,Se documenta hipomagnesemia durante realimentación.
CLIN3_01587,Nutrición UCI,hipergramoslucemia,REPARADA,Se documenta hiperglucemia asociada a nutrición parenteral.
CLIN3_01594,Nutrición UCI,trigramoslicéridos vigramosilancia,REPARADA,Se documenta vigilancia de triglicéridos con propofol.
CLIN3_01595,Nutrición UCI,agramosua,REPARADA,Se documenta aporte de agua libre.
CLIN3_01596,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 18 mm y pulsatilidad portal 20%."
CLIN3_01597,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 18 mm y pulsatilidad portal 30%."
CLIN3_01598,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 18 mm y pulsatilidad portal 40%."
CLIN3_01599,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 18 mm y pulsatilidad portal 50%."
CLIN3_01600,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 18 mm y pulsatilidad portal 60%."
CLIN3_01601,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 20 mm y pulsatilidad portal 20%."
CLIN3_01602,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 20 mm y pulsatilidad portal 30%."
CLIN3_01603,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 20 mm y pulsatilidad portal 40%."
CLIN3_01604,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 20 mm y pulsatilidad portal 50%."
CLIN3_01605,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 20 mm y pulsatilidad portal 60%."
CLIN3_01606,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 22 mm y pulsatilidad portal 20%."
CLIN3_01607,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 22 mm y pulsatilidad portal 30%."
CLIN3_01608,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 22 mm y pulsatilidad portal 40%."
CLIN3_01609,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 22 mm y pulsatilidad portal 50%."
CLIN3_01610,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 22 mm y pulsatilidad portal 60%."
CLIN3_01611,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 24 mm y pulsatilidad portal 20%."
CLIN3_01612,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 24 mm y pulsatilidad portal 30%."
CLIN3_01613,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 24 mm y pulsatilidad portal 40%."
CLIN3_01614,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 24 mm y pulsatilidad portal 50%."
CLIN3_01615,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 24 mm y pulsatilidad portal 60%."
CLIN3_01616,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 26 mm y pulsatilidad portal 20%."
CLIN3_01617,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 26 mm y pulsatilidad portal 30%."
CLIN3_01618,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 26 mm y pulsatilidad portal 40%."
CLIN3_01619,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 26 mm y pulsatilidad portal 50%."
CLIN3_01620,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 0, VCI 26 mm y pulsatilidad portal 60%."
CLIN3_01621,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 1, VCI 18 mm y pulsatilidad portal 20%."
CLIN3_01622,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 1, VCI 18 mm y pulsatilidad portal 30%."
CLIN3_01623,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 1, VCI 18 mm y pulsatilidad portal 40%."
CLIN3_01624,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 1, VCI 18 mm y pulsatilidad portal 50%."
CLIN3_01625,POCUS / VExUS,gramosrado,REPARADA,"VExUS grado 1, VCI 18 mm y pulsatilidad portal 60%."
CLIN3_01632,POCUS / VExUS,broncogramosrama,REPARADA,POCUS con consolidación posterior con broncograma aéreo.
CLIN3_01635,POCUS / VExUS,lungramos slidingramos,REPARADA,POCUS con lung sliding presente.
CLIN3_01636,POCUS / VExUS,lungramos slidingramos,REPARADA,POCUS con lung sliding ausente.
CLIN3_01649,POCUS / VExUS,sigramosno,REPARADA,POCUS con signo de la medusa en derrame pleural.
CLIN3_01681,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 500 mL/h, PBP 100 mL/h y ultrafiltración neta 50 mL/h."
CLIN3_01682,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 500 mL/h, PBP 100 mL/h y ultrafiltración neta 100 mL/h."
CLIN3_01683,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 500 mL/h, PBP 100 mL/h y ultrafiltración neta 150 mL/h."
CLIN3_01684,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 500 mL/h, PBP 100 mL/h y ultrafiltración neta 200 mL/h."
CLIN3_01685,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 500 mL/h, PBP 150 mL/h y ultrafiltración neta 50 mL/h."
CLIN3_01686,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 500 mL/h, PBP 150 mL/h y ultrafiltración neta 100 mL/h."
CLIN3_01687,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 500 mL/h, PBP 150 mL/h y ultrafiltración neta 150 mL/h."
CLIN3_01688,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 500 mL/h, PBP 150 mL/h y ultrafiltración neta 200 mL/h."
CLIN3_01689,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 500 mL/h, PBP 200 mL/h y ultrafiltración neta 50 mL/h."
CLIN3_01690,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 500 mL/h, PBP 200 mL/h y ultrafiltración neta 100 mL/h."
CLIN3_01691,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 500 mL/h, PBP 200 mL/h y ultrafiltración neta 150 mL/h."
CLIN3_01692,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 500 mL/h, PBP 200 mL/h y ultrafiltración neta 200 mL/h."
CLIN3_01693,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 800 mL/h, PBP 100 mL/h y ultrafiltración neta 50 mL/h."
CLIN3_01694,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 800 mL/h, PBP 100 mL/h y ultrafiltración neta 100 mL/h."
CLIN3_01695,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 800 mL/h, PBP 100 mL/h y ultrafiltración neta 150 mL/h."
CLIN3_01696,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 800 mL/h, PBP 100 mL/h y ultrafiltración neta 200 mL/h."
CLIN3_01697,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 800 mL/h, PBP 150 mL/h y ultrafiltración neta 50 mL/h."
CLIN3_01698,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 800 mL/h, PBP 150 mL/h y ultrafiltración neta 100 mL/h."
CLIN3_01699,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 800 mL/h, PBP 150 mL/h y ultrafiltración neta 150 mL/h."
CLIN3_01700,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 800 mL/h, PBP 150 mL/h y ultrafiltración neta 200 mL/h."
CLIN3_01701,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 800 mL/h, PBP 200 mL/h y ultrafiltración neta 50 mL/h."
CLIN3_01702,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 800 mL/h, PBP 200 mL/h y ultrafiltración neta 100 mL/h."
CLIN3_01703,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 800 mL/h, PBP 200 mL/h y ultrafiltración neta 150 mL/h."
CLIN3_01704,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 800 mL/h, PBP 200 mL/h y ultrafiltración neta 200 mL/h."
CLIN3_01705,PRISMA / PrisMax,mililitros,REPARADA,"Dializado 800 mL/h, reposición 1000 mL/h, PBP 100 mL/h y ultrafiltración neta 50 mL/h."
CLIN3_01706,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 2.8 mmol/L, cloro 88 mmol/L y creatinina 0.7 mg/dL."
CLIN3_01707,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 2.8 mmol/L, cloro 88 mmol/L y creatinina 1.2 mg/dL."
CLIN3_01708,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 2.8 mmol/L, cloro 88 mmol/L y creatinina 2.4 mg/dL."
CLIN3_01709,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 2.8 mmol/L, cloro 88 mmol/L y creatinina 4.5 mg/dL."
CLIN3_01710,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 2.8 mmol/L, cloro 96 mmol/L y creatinina 0.7 mg/dL."
CLIN3_01711,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 2.8 mmol/L, cloro 96 mmol/L y creatinina 1.2 mg/dL."
CLIN3_01712,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 2.8 mmol/L, cloro 96 mmol/L y creatinina 2.4 mg/dL."
CLIN3_01713,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 2.8 mmol/L, cloro 96 mmol/L y creatinina 4.5 mg/dL."
CLIN3_01714,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 2.8 mmol/L, cloro 104 mmol/L y creatinina 0.7 mg/dL."
CLIN3_01715,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 2.8 mmol/L, cloro 104 mmol/L y creatinina 1.2 mg/dL."
CLIN3_01716,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 2.8 mmol/L, cloro 104 mmol/L y creatinina 2.4 mg/dL."
CLIN3_01717,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 2.8 mmol/L, cloro 104 mmol/L y creatinina 4.5 mg/dL."
CLIN3_01718,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 2.8 mmol/L, cloro 112 mmol/L y creatinina 0.7 mg/dL."
CLIN3_01719,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 2.8 mmol/L, cloro 112 mmol/L y creatinina 1.2 mg/dL."
CLIN3_01720,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 2.8 mmol/L, cloro 112 mmol/L y creatinina 2.4 mg/dL."
CLIN3_01721,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 2.8 mmol/L, cloro 112 mmol/L y creatinina 4.5 mg/dL."
CLIN3_01722,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 3.4 mmol/L, cloro 88 mmol/L y creatinina 0.7 mg/dL."
CLIN3_01723,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 3.4 mmol/L, cloro 88 mmol/L y creatinina 1.2 mg/dL."
CLIN3_01724,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 3.4 mmol/L, cloro 88 mmol/L y creatinina 2.4 mg/dL."
CLIN3_01725,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 3.4 mmol/L, cloro 88 mmol/L y creatinina 4.5 mg/dL."
CLIN3_01726,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 3.4 mmol/L, cloro 96 mmol/L y creatinina 0.7 mg/dL."
CLIN3_01727,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 3.4 mmol/L, cloro 96 mmol/L y creatinina 1.2 mg/dL."
CLIN3_01728,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 3.4 mmol/L, cloro 96 mmol/L y creatinina 2.4 mg/dL."
CLIN3_01729,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 3.4 mmol/L, cloro 96 mmol/L y creatinina 4.5 mg/dL."
CLIN3_01730,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 3.4 mmol/L, cloro 104 mmol/L y creatinina 0.7 mg/dL."
CLIN3_01731,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 3.4 mmol/L, cloro 104 mmol/L y creatinina 1.2 mg/dL."
CLIN3_01732,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 3.4 mmol/L, cloro 104 mmol/L y creatinina 2.4 mg/dL."
